idx,id,title,url,date
80,AjDvHy4F_3Y,Krystal and Saagar: Biden Makes A GIGANTIC MESS Of 'Bipartisan' Infrastructure Talks,https://www.youtube.com/watch?v=AjDvHy4F_3Y,unknown
81,W_YE1pjB9d0,"Krystal and Saagar: BOMBSHELL Development In Assange Case, US Media IGNORES",https://www.youtube.com/watch?v=W_YE1pjB9d0,unknown
82,hLL-9u3wKJk,Krystal Ball: SCREWED Americans Turn To Socialism,https://www.youtube.com/watch?v=hLL-9u3wKJk,unknown
83,qPS862XOPn4,Matt Taibbi EXPOSES Hubris Of Censoring Dr. Bret Weinstein,https://www.youtube.com/watch?v=qPS862XOPn4,unknown
84,X9S9P9xC9_Y,Krystal and Saagar: UFO Report Reveals US Cannot Explain 'Advanced Technology' Observed,https://www.youtube.com/watch?v=X9S9P9xC9_Y,unknown
85,ZV5pNkltVKM,Krystal and Saagar: Engineer WARNED Years Ago Miami Building Had Structural Flaws,https://www.youtube.com/watch?v=ZV5pNkltVKM,unknown
86,yYKh8U0mJ1w,Krystal and Saagar: McAfee's Wife Says NO WAY He Committed Suicide,https://www.youtube.com/watch?v=yYKh8U0mJ1w,unknown
87,-0cY9XsOQ3o,Krystal and Saagar: RIP To American Hero Mike Gravel,https://www.youtube.com/watch?v=-0cY9XsOQ3o,unknown
88,FipR5_zVBgU,Krystal and Saagar: Biden's LAWLESS Bombing Of Syria Is Constitutional Affront,https://www.youtube.com/watch?v=FipR5_zVBgU,unknown
89,VT2p_4zIWEA,Matt Stoller: Obama Judge THROWS OUT Facebook Anti-Trust Suit,https://www.youtube.com/watch?v=VT2p_4zIWEA,unknown
90,M7RXPSDZdMo,Krystal and Saagar: Did Unemployment Benefits ACTUALLY Stop People From Working?,https://www.youtube.com/watch?v=M7RXPSDZdMo,unknown
91,b6dqQrX6tm0,Krystal and Saagar: Bernie CAVES On Tax Break For Millionaires,https://www.youtube.com/watch?v=b6dqQrX6tm0,unknown
92,ns_pCIpv0MI,Krystal Ball: EVERYONE'S Cancel Culture Hypocrisy Revealed In One Day,https://www.youtube.com/watch?v=ns_pCIpv0MI,unknown
93,opd9eeLxHto,Saagar Enjeti: Carl Sagan's DIRE Warning Comes True As Americans Have Less Friends,https://www.youtube.com/watch?v=opd9eeLxHto,unknown
